10
4;2;148.7615;1911228;112;111;-1;-1;-1;-1;172.5;-1;91;97.5
4;3;469.621;895016;-1;354;-1;-1;-1;-1;552;-1;290.5;310.0
4;1;265.4375;179015;203.5;202;-1;-1;-1;-1;314.5;-1;165.5;176.5
4;0;208.3965;1661397;-1;158;-1;-1;-1;-1;-1;-1;129.833333333;138.83333333333334
2;3;427.812;390219;-1;321;-1;-1;-1;-1;499;-1;263;281.0
2;1;410.311;128695;311;309;-1;-1;-1;-1;481;-1;253;270.0
2;0;79.0806666667;802577;-1;59;-1;-1;-1;-1;-1;-1;48.6666666667;52.0
3;1;678.665;129997;-1;514;-1;-1;-1;-1;801;-1;422;451.0
3;0;368.825666667;249320;-1;278.333333333;-1;-1;-1;-1;-1;-1;228;243.66666666666666
1;0;473.186;107099;-1;357.333333333;-1;-1;-1;-1;-1;-1;293;313.3333333333333
