45
9;3;405.449;1980032;307;305;-1;-1;-1;-1;475;-1;250;267.0
9;6;396.698;1898122;303;301;-1;-1;-1;-1;468;-1;247;263.0
9;4;511.43;998143;391;388;-1;-1;-1;-1;604;-1;318;340.0
9;0;150.123;1598593;114.4;113.4;-1;-1;-1;-1;176.2;-1;92.8;99.2
9;1;485.501666667;506130;-1;365.333333333;-1;-1;-1;-1;-1;-1;299.666666667;320.0
9;2;517.264;123616;375;372;-1;-1;-1;-1;579;-1;305;326.0
9;5;445.313;1850598;339;336;-1;-1;-1;-1;524;-1;276;295.0
9;8;320.859;124872;243;241;-1;-1;-1;-1;376;-1;198;211.0
9;7;581.435;106387;-1;439;-1;-1;-1;-1;684;-1;360;385.0
3;6;428.78425;2440173;326;323.5;-1;-1;-1;-1;503.75;-1;265.5;283.25
3;4;203.2105;1922515;156;154;-1;-1;-1;-1;240.5;-1;126.5;135.5
3;0;464.9539;2068391;353.4;350.6;-1;-1;-1;-1;546;-1;287.6;307.0
3;1;208.3965;1661397;-1;158;-1;-1;-1;-1;-1;-1;129.833333333;138.83333333333334
3;2;280.0225;555050;211;210;-1;-1;-1;-1;327;-1;172;183.5
3;5;159.457;1116640;120;119;-1;-1;-1;-1;185;-1;97.5;104.0
3;8;175.986;711754;134;133;-1;-1;-1;-1;206.5;-1;108.5;116.0
3;7;573.657;361509;-1;433;-1;-1;-1;-1;675;-1;355.5;379.5
6;4;350.028;1702557;265;263;-1;-1;-1;-1;410;-1;216;230.5
6;0;301.0241;2443988;228.7;227.3;-1;376.9;-1;429.1;353.8;-1;186.2;199.0
6;1;311.784333333;1004274;-1;236;-1;-1;-1;-1;-1;-1;193.5;206.83333333333334
6;2;690.333;722164;525;520;-1;-1;-1;-1;810.5;-1;427;456.0
6;5;572.685;1588289;435;431;-1;-1;-1;-1;672;-1;354;377.5
6;8;254.7425;983174;194;192;-1;-1;-1;-1;299;-1;157.5;168.0
6;7;188.6265;172497;-1;142;-1;-1;-1;-1;222;-1;117;125.0
4;0;516.097;2010732;392.6;389.4;-1;-1;-1;-1;606.6;-1;319.4;341.2
4;1;42.133;321345;-1;33;-1;-1;-1;-1;-1;-1;27;29.0
4;2;470.593;237997;359;356;-1;-1;-1;-1;555;-1;292;312.0
4;5;353.917;1532361;271;269;-1;-1;-1;-1;419;-1;221;236.0
4;8;192.515;337194;148;146;-1;-1;-1;-1;228;-1;120;128.0
4;7;437.535;200277;-1;328;-1;-1;-1;-1;512;-1;269;288.0
0;1;482.0016;1874063;-1;364;-1;-1;-1;-1;-1;-1;298.466666667;318.8666666666667
0;2;632.3838;357498;480.6;476.6;-1;-1;-1;-1;742.4;-1;390.8;417.2
0;5;544.0988;1405664;414.2;410.8;-1;-1;-1;-1;640;-1;337;360.0
0;8;329.4152;1011731;250.2;248.4;-1;-1;-1;-1;387.2;-1;203.6;217.6
0;7;473.7046;381712;-1;357.6;-1;-1;-1;-1;557.4;-1;293.4;313.4
1;2;482.909;154288;-1;365.333333333;-1;-1;-1;-1;-1;-1;299.666666667;320.0
1;5;364.936666667;1444889;-1;275.666666667;-1;-1;-1;-1;-1;-1;226;241.33333333333334
1;8;164.642666667;231442;-1;124;-1;-1;-1;-1;-1;-1;101.666666667;108.66666666666667
1;7;405.773333333;156198;-1;306.333333333;-1;-1;-1;-1;-1;-1;251.333333333;267.6666666666667
2;5;120.565;576163;92;91;-1;-1;-1;-1;142;-1;75;80.0
2;8;437.535;131022;331;328;-1;-1;-1;-1;512;-1;269;288.0
2;7;847.846;97956;-1;641;-1;-1;-1;-1;999;-1;526;562.0
5;8;318.914;932815;243;241;-1;-1;-1;-1;376;-1;198;211.0
5;7;727.28;313631;-1;550;-1;-1;-1;-1;857;-1;451;482.0
8;7;414.2;105236;-1;313;-1;-1;-1;-1;487;-1;256;274.0
