10
1;2;271.2716;1020471;207;205.4;-1;-1;-1;-1;320.1;-1;168.4;179.7
1;0;188.6265;182059;142;140.5;-1;-1;-1;-1;219;-1;115;123.0
1;4;283.9115;97561;215;214;-1;-1;-1;-1;332.5;-1;175.5;187.5
1;3;397.671;125761;301;299;-1;-1;-1;-1;465;-1;245;261.5
2;0;285.8562;1989154;217.8;216.2;-1;358.4;-1;408.2;336.6;-1;177.2;189.2
2;4;549.544;91286;418.2;414.8;-1;688;-1;783.8;646.2;-1;340.2;363.4
2;3;632.3838;357498;480.6;476.6;-1;-1;-1;-1;742.4;-1;390.8;417.2
0;4;342.25;68040;259;257;497;427;584;486;401;-1;211;225.0
0;3;558.1;166399;427;423;-1;-1;-1;-1;660;-1;347;371.0
4;3;316.97;98452;239;237;-1;-1;-1;-1;370;-1;195;208.0
