190
18;11;223.629;134184;170;168;-1;-1;-1;-1;262;-1;138;147.0
18;5;405.449;1980032;307;305;-1;-1;-1;-1;475;-1;250;267.0
18;2;455.036;139034;-1;344;-1;-1;-1;-1;536;-1;282;302.0
18;19;396.698;1898122;303;301;-1;-1;-1;-1;468;-1;247;263.0
18;1;486.15;1783094;371;368;-1;-1;-1;-1;573;-1;302;322.0
18;0;511.43;998143;391;388;-1;-1;-1;-1;604;-1;318;340.0
18;17;380.169;2063881;250;248;-1;-1;-1;-1;386.5;-1;204;217.5
18;4;276.133;1007343;207;206;-1;-1;-1;-1;321;-1;169;180.0
18;16;544.488;837119;-1;412;-1;-1;-1;-1;-1;-1;338;360.0
18;15;150.123;1598593;114.4;113.4;-1;-1;-1;-1;176.2;-1;92.8;99.2
18;14;332.527;976457;251;249;-1;-1;-1;-1;388;-1;204;218.0
18;13;379.197;186141;-1;285;-1;-1;-1;-1;444;-1;234;250.0
18;7;453.092;103572;323;320;-1;-1;-1;-1;499;-1;263;281.0
18;10;485.501666667;506130;-1;365.333333333;-1;-1;-1;-1;-1;-1;299.666666667;320.0
18;12;379.197;121562;-1;285;-1;-1;-1;-1;444;-1;234;250.0
18;8;558.1;164658;423;419;-1;-1;-1;-1;653;-1;344;367.0
18;9;517.264;123616;375;372;-1;-1;-1;-1;579;-1;305;326.0
18;3;445.313;1850598;339;336;-1;-1;-1;-1;524;-1;276;295.0
18;6;320.859;124872;243;241;-1;-1;-1;-1;376;-1;198;211.0
11;5;194.46;898693;149;147.25;-1;-1;-1;-1;230;-1;121;129.25
11;2;257.6595;148503;-1;194;-1;-1;-1;-1;302.5;-1;159;169.5
11;19;308.705;1307148;234;232.25;-1;-1;-1;-1;362.25;-1;190.5;203.5
11;1;262.521;390206;201.5;200;-1;-1;-1;-1;311.5;-1;164;175.0
11;0;291.69;258251;221;219.5;-1;-1;-1;-1;342.5;-1;180;192.0
11;17;329.60975;1093289;252;250;-1;-1;-1;-1;390;-1;205.25;219.25
11;4;175.986;175987;134;133;-1;-1;-1;-1;206.5;-1;108.5;116.0
11;16;340.305;123109;-1;255;-1;-1;-1;-1;-1;-1;209;223.5
11;15;271.2716;1020471;207;205.4;-1;-1;-1;-1;320.1;-1;168.4;179.7
11;14;188.6265;182059;142;140.5;-1;-1;-1;-1;219;-1;115;123.0
