45
7;0;194.46;898693;149;147.25;-1;-1;-1;-1;230;-1;121;129.25
7;9;257.6595;148503;-1;194;-1;-1;-1;-1;302.5;-1;159;169.5
7;1;291.69;258251;221;219.5;-1;-1;-1;-1;342.5;-1;180;192.0
7;6;329.60975;1093289;252;250;-1;-1;-1;-1;390;-1;205.25;219.25
7;4;188.6265;182059;142;140.5;-1;-1;-1;-1;219;-1;115;123.0
7;8;329.6095;146025;-1;249;-1;-1;-1;-1;388;-1;204;218.0
7;2;351.9725;99952;267;265;-1;-1;-1;-1;413;-1;217;232.0
7;5;170.1525;146622;-1;126.5;-1;-1;-1;-1;197.5;-1;104;111.0
7;3;397.671;125761;301;299;-1;-1;-1;-1;465;-1;245;261.5
0;9;257.6595;784947;-1;194;-1;-1;-1;-1;302;-1;159;169.5
0;1;203.2105;1922515;156;154;-1;-1;-1;-1;240.5;-1;126.5;135.5
0;6;305.3025;1358401;233;231.25;-1;-1;-1;-1;360.75;624.25;189.75;202.75
0;4;297.524;1781348;225;224;-1;-1;-1;-1;348;-1;183.5;196.0
0;8;469.621;895016;-1;354;-1;-1;-1;-1;552;-1;290.5;310.0
0;2;265.4375;179015;203.5;202;-1;-1;-1;-1;314.5;-1;165.5;176.5
0;5;188.626;593580;-1;142;-1;-1;-1;-1;222;-1;117;124.5
0;3;280.0225;555050;211;210;-1;-1;-1;-1;327;-1;172;183.5
9;1;120.565;234905;-1;91;-1;-1;-1;-1;142;-1;75;80.0
9;6;540.599;1261054;-1;408;-1;-1;-1;-1;635;-1;334.5;357.0
9;4;147.79;197609;-1;111;-1;-1;-1;-1;173;-1;91;97.0
9;8;287.801;138009;-1;218;-1;-1;-1;-1;339;-1;178;191.0
9;2;519.208;107719;-1;392;-1;-1;-1;-1;610;-1;321;343.0
9;5;91.396;140092;-1;67;-1;-1;-1;-1;105;-1;55;59.0
9;3;538.654;130266;-1;408;-1;-1;-1;-1;635;-1;334;357.0
1;6;507.5405;2057563;385;382;-1;-1;-1;-1;595;-1;313.5;334.5
1;4;250.853;604478;192;190;-1;-1;-1;-1;296;-1;156;166.0
1;8;406.421;345526;-1;309;-1;-1;-1;-1;481;-1;253;270.0
1;2;464.759;132162;355;352;-1;-1;-1;-1;549;-1;289;308.0
1;5;140.011;225118;-1;107;-1;-1;-1;-1;166;-1;88;94.0
1;3;470.593;237997;359;356;-1;-1;-1;-1;555;-1;292;312.0
6;4;514.3465;1767974;391;388;-1;-1;-1;-1;604;-1;318.5;340.0
6;8;654.3575;1419486;-1;494.5;-1;-1;-1;-1;770.5;-1;405.5;433.5
6;2;105.0085;318170;80;79;-1;-1;-1;-1;123.5;-1;65;69.0
6;5;453.092;972663;-1;340;-1;-1;-1;-1;530;-1;279;298.5
6;3;170.1525;949222;130;128.5;-1;-1;-1;-1;200.5;-1;105.5;112.5
4;8;173.069;290208;-1;131;-1;-1;-1;-1;203;-1;107;114.0
4;2;523.097;92727;399;396;-1;-1;-1;-1;616;-1;325;347.0
4;5;124.454;161223;-1;95;-1;-1;-1;-1;148;-1;78;83.0
4;3;558.1;166399;427;423;-1;-1;-1;-1;660;-1;347;371.0
8;2;678.665;129997;-1;514;-1;-1;-1;-1;801;-1;422;451.0
8;5;295.579;131368;-1;222;-1;-1;-1;-1;345;-1;182;194.0
8;3;721.447;113983;-1;542;-1;-1;-1;-1;845;-1;445;475.0
2;5;439.48;95992;-1;332;-1;-1;-1;-1;518;-1;273;291.0
2;3;68.061;103960;52;51;-1;-1;-1;-1;80;-1;42;45.0
5;3;464.759;111703;-1;352;-1;-1;-1;-1;549;-1;289;308.0
