10
4;1;380.169;2063881;250;248;-1;-1;-1;-1;386.5;-1;204;217.5
4;2;150.123;1598593;114.4;113.4;-1;-1;-1;-1;176.2;-1;92.8;99.2
4;0;558.1;164658;423;419;-1;-1;-1;-1;653;-1;344;367.0
4;3;445.313;1850598;339;336;-1;-1;-1;-1;524;-1;276;295.0
1;2;512.5964;2070594;372.8;369.5;-1;-1;-1;-1;575.9;-1;303.1;323.8
1;0;565.8785;525930;431;427;-1;-1;-1;-1;666;-1;351;374.0
1;3;188.626;1117983;142;140.5;-1;-1;-1;-1;218.5;-1;115;123.0
2;0;549.1548;514527;418.2;414.8;-1;-1;-1;-1;646;-1;340.4;363.4
2;3;544.0988;1405664;414.2;410.8;-1;-1;-1;-1;640;-1;337;360.0
0;3;410.311;253400;311;309;-1;-1;-1;-1;481;-1;253;270.0
