190
12;16;223.629;134184;170;168;-1;-1;-1;-1;262;-1;138;147.0
12;14;405.449;1980032;307;305;-1;-1;-1;-1;475;-1;250;267.0
12;0;455.036;139034;-1;344;-1;-1;-1;-1;536;-1;282;302.0
12;9;396.698;1898122;303;301;-1;-1;-1;-1;468;-1;247;263.0
12;11;486.15;1783094;371;368;-1;-1;-1;-1;573;-1;302;322.0
12;3;511.43;998143;391;388;-1;-1;-1;-1;604;-1;318;340.0
12;18;380.169;2063881;250;248;-1;-1;-1;-1;386.5;-1;204;217.5
12;2;276.133;1007343;207;206;-1;-1;-1;-1;321;-1;169;180.0
12;19;544.488;837119;-1;412;-1;-1;-1;-1;-1;-1;338;360.0
12;13;150.123;1598593;114.4;113.4;-1;-1;-1;-1;176.2;-1;92.8;99.2
12;10;332.527;976457;251;249;-1;-1;-1;-1;388;-1;204;218.0
12;17;379.197;186141;-1;285;-1;-1;-1;-1;444;-1;234;250.0
12;4;453.092;103572;323;320;-1;-1;-1;-1;499;-1;263;281.0
12;5;485.501666667;506130;-1;365.333333333;-1;-1;-1;-1;-1;-1;299.666666667;320.0
12;7;379.197;121562;-1;285;-1;-1;-1;-1;444;-1;234;250.0
12;8;558.1;164658;423;419;-1;-1;-1;-1;653;-1;344;367.0
12;15;517.264;123616;375;372;-1;-1;-1;-1;579;-1;305;326.0
12;6;445.313;1850598;339;336;-1;-1;-1;-1;524;-1;276;295.0
12;1;320.859;124872;243;241;-1;-1;-1;-1;376;-1;198;211.0
16;14;194.46;898693;149;147.25;-1;-1;-1;-1;230;-1;121;129.25
16;0;257.6595;148503;-1;194;-1;-1;-1;-1;302.5;-1;159;169.5
16;9;308.705;1307148;234;232.25;-1;-1;-1;-1;362.25;-1;190.5;203.5
16;11;262.521;390206;201.5;200;-1;-1;-1;-1;311.5;-1;164;175.0
16;3;291.69;258251;221;219.5;-1;-1;-1;-1;342.5;-1;180;192.0
16;18;329.60975;1093289;252;250;-1;-1;-1;-1;390;-1;205.25;219.25
16;2;175.986;175987;134;133;-1;-1;-1;-1;206.5;-1;108.5;116.0
16;19;340.305;123109;-1;255;-1;-1;-1;-1;-1;-1;209;223.5
16;13;271.2716;1020471;207;205.4;-1;-1;-1;-1;320.1;-1;168.4;179.7
16;10;188.6265;182059;142;140.5;-1;-1;-1;-1;219;-1;115;123.0
16;17;329.6095;146025;-1;249;-1;-1;-1;-1;388;-1;204;218.0
16;4;351.9725;99952;267;265;-1;-1;-1;-1;413;-1;217;232.0
16;5;268.679;130250;-1;203.166666667;-1;-1;-1;-1;-1;-1;166.5;177.83333333333334
16;7;170.1525;146622;-1;126.5;-1;-1;-1;-1;197.5;-1;104;111.0
16;8;341.277;131291;259;257;-1;-1;-1;-1;400.5;-1;211;225.5
16;15;397.671;125761;301;299;-1;-1;-1;-1;465;-1;245;261.5
16;6;290.718;856238;221;220;-1;-1;-1;-1;342;-1;180;192.5
16;1;108.8975;149428;84;83;-1;-1;-1;-1;129.5;-1;68;72.5
14;0;257.6595;784947;-1;194;-1;-1;-1;-1;302;-1;159;169.5
14;9;428.78425;2440173;326;323.5;-1;-1;-1;-1;503.75;-1;265.5;283.25
14;11;148.7615;1911228;112;111;-1;-1;-1;-1;172.5;-1;91;97.5
14;3;203.2105;1922515;156;154;-1;-1;-1;-1;240.5;-1;126.5;135.5
14;18;305.3025;1358401;233;231.25;-1;-1;-1;-1;360.75;624.25;189.75;202.75
14;2;194.46;1715359;150;148;-1;-1;-1;-1;231;-1;121.5;130.0
14;19;144.8725;1328620;-1;111;-1;-1;-1;-1;-1;-1;91;97.0
14;13;464.9539;2068391;353.4;350.6;-1;-1;-1;-1;546;-1;287.6;307.0
14;10;297.524;1781348;225;224;-1;-1;-1;-1;348;-1;183.5;196.0
14;17;469.621;895016;-1;354;-1;-1;-1;-1;552;-1;290.5;310.0
14;4;265.4375;179015;203.5;202;-1;-1;-1;-1;314.5;-1;165.5;176.5
14;5;208.3965;1661397;-1;158;-1;-1;-1;-1;-1;-1;129.833333333;138.83333333333334
14;7;188.626;593580;-1;142;-1;-1;-1;-1;222;-1;117;124.5
14;8;261.5485;317659;199.5;198;-1;-1;-1;-1;308;-1;162.5;173.5
14;15;280.0225;555050;211;210;-1;-1;-1;-1;327;-1;172;183.5
14;6;159.457;1116640;120;119;-1;-1;-1;-1;185;-1;97.5;104.0
14;1;175.986;711754;134;133;-1;-1;-1;-1;206.5;-1;108.5;116.0
0;9;229.4625;742328;-1;172;-1;-1;-1;-1;268;-1;141;151.0
0;11;153.623;236509;-1;115;-1;-1;-1;-1;179;-1;94;101.0
0;3;120.565;234905;-1;91;-1;-1;-1;-1;142;-1;75;80.0
0;18;540.599;1261054;-1;408;-1;-1;-1;-1;635;-1;334.5;357.0
0;2;396.698;188845;-1;301;-1;-1;-1;-1;468;-1;247;263.0
0;19;342.25;138340;-1;257;-1;-1;-1;-1;-1;-1;211;225.0
0;13;430.1454;463269;-1;324.6;-1;-1;-1;-1;505.4;-1;266;284.4
0;10;147.79;197609;-1;111;-1;-1;-1;-1;173;-1;91;97.0
0;17;287.801;138009;-1;218;-1;-1;-1;-1;339;-1;178;191.0
0;4;519.208;107719;-1;392;-1;-1;-1;-1;610;-1;321;343.0
0;5;86.2103333333;139571;-1;64.3333333333;-1;-1;-1;-1;-1;-1;53;56.666666666666664
0;7;91.396;140092;-1;67;-1;-1;-1;-1;105;-1;55;59.0
0;8;126.399;130225;-1;95;-1;-1;-1;-1;148;-1;78;83.0
0;15;538.654;130266;-1;408;-1;-1;-1;-1;635;-1;334;357.0
0;6;418.089;613334;-1;317;-1;-1;-1;-1;493;-1;260;277.0
0;1;147.79;166537;-1;111;-1;-1;-1;-1;173;-1;91;97.0
9;11;373.3635;2378903;285;283;546.5;469.5;642.5;534.5;441;-1;232;248.0
9;3;350.028;1702557;265;263;-1;-1;-1;-1;410;-1;216;230.5
9;18;637.3425;2443583;485;481;-1;-1;-1;-1;749;-1;394.25;421.0
9;2;483.2335;2024834;367;364;-1;-1;-1;-1;567;-1;298.5;318.5
9;19;548.3775;1385653;-1;413.5;-1;-1;-1;-1;-1;-1;339;362.0
9;13;301.0241;2443988;228.7;227.3;-1;376.9;-1;429.1;353.8;-1;186.2;199.0
9;10;132.233;1488603;100;99;191;164.5;225;186.5;154;-1;81;86.5
9;17;61.255;881716;-1;45.5;-1;-1;-1;-1;71;-1;37;40.0
9;4;652.4135;168561;497;493;-1;-1;-1;-1;767.5;-1;404;431.5
9;5;311.784333333;1004274;-1;236;-1;-1;-1;-1;-1;-1;193.5;206.83333333333334
9;7;246.9645;619506;-1;188;-1;-1;-1;-1;293;-1;154;164.5
9;8;351.9725;279699;265;263;-1;-1;-1;-1;409.5;-1;215.5;230.0
9;15;690.333;722164;525;520;-1;-1;-1;-1;810.5;-1;427;456.0
9;6;572.685;1588289;435;431;-1;-1;-1;-1;672;-1;354;377.5
9;1;254.7425;983174;194;192;-1;-1;-1;-1;299;-1;157.5;168.0
11;3;56.393;447809;44;44;-1;-1;-1;-1;68;-1;36;38.0
11;18;454.064;2062967;345;342;-1;-1;-1;-1;533;-1;280.5;300.0
11;2;334.471;1794245;255;253;-1;-1;-1;-1;395;-1;208;222.0
11;19;192.515;535500;-1;146;-1;-1;-1;-1;-1;-1;120;128.0
11;13;506.3738;2074163;385.4;382.2;-1;634.4;-1;722.2;595.4;-1;313.6;334.8
11;10;260.576;1459958;200;198;382;328;449;374;308;-1;162;173.0
11;17;427.812;390219;-1;321;-1;-1;-1;-1;499;-1;263;281.0
11;4;410.311;128695;311;309;-1;-1;-1;-1;481;-1;253;270.0
11;5;79.0806666667;802577;-1;59;-1;-1;-1;-1;-1;-1;48.6666666667;52.0
11;7;138.067;355120;-1;103;-1;-1;-1;-1;160;-1;84;90.0
11;8;112.787;287420;88;87;-1;-1;-1;-1;136;-1;71;76.0
11;15;414.2;346959;315;313;-1;-1;-1;-1;487;-1;256;274.0
11;6;297.524;1741266;227;226;-1;-1;-1;-1;351;-1;185;198.0
11;1;176.959;421173;136;135;-1;-1;-1;-1;210;-1;110;118.0
3;18;507.5405;2057563;385;382;-1;-1;-1;-1;595;-1;313.5;334.5
3;2;383.086;1082906;291;289;-1;-1;-1;-1;450;-1;237;253.0
3;19;243.075;317228;-1;182;-1;-1;-1;-1;-1;-1;149;159.0
3;13;516.097;2010732;392.6;389.4;-1;-1;-1;-1;606.6;-1;319.4;341.2
